pair_index,camera_index,frame_index,frame_id,camera_timestamp,host_timestamp_ns
1073,1,1073,1073,27835678482640,1777524071695702300
1074,0,1074,1074,27836228320920,1777524071695702300
1074,1,1074,1074,27835680880504,1777524071705832300
1075,0,1075,1075,27836230718808,1777524071706839000
1075,1,1075,1075,27835683279088,1777524071706839000
1076,0,1076,1076,27836233117424,1777524071706839000
1076,1,1076,1076,27835685676904,1777524071710515600
1077,0,1077,1077,27836235515400,1777524071710515600
1077,1,1077,1077,27835688075880,1777524071710515600
1078,0,1078,1078,27836237914400,1777524071710515600
1078,1,1078,1078,27835690473768,1777524071710515600
1079,0,1079,1079,27836240312824,1777524071710515600
1079,1,1079,1079,27835692871920,1777524071716267100
1080,0,1080,1080,27836242710784,1777524071716267100
1080,1,1080,1080,27835695270808,1777524071720245000
1081,0,1081,1081,27836245109112,1777524071720245000
1081,1,1081,1081,27835697668808,1777524071720245000
1082,0,1082,1082,27836247507560,1777524071720245000
1082,1,1082,1082,27835700067088,1777524071720245000
1083,0,1083,1083,27836249905904,1777524071725503200
1083,1,1083,1083,27835702465728,1777524071727532400
1084,0,1084,1084,27836252304400,1777524071727532400
1084,1,1084,1084,27835704864264,1777524071728528900
1085,0,1085,1085,27836254702584,1777524071728528900
1085,1,1085,1085,27835707262736,1777524071728528900
1086,0,1086,1086,27836257100696,1777524071728528900
1086,1,1086,1086,27835709660808,1777524071728528900
1087,0,1087,1087,27836259498808,1777524071728528900
1087,1,1087,1087,27835712058904,1777524071736858800
1088,0,1088,1088,27836261897808,1777524071736858800
1088,1,1088,1088,27835714456904,1777524071736858800
1089,0,1089,1089,27836264296232,1777524071736858800
1089,1,1089,1089,27835716855920,1777524071740102800
1090,0,1090,1090,27836266693880,1777524071740102800
1090,1,1090,1090,27835719253864,1777524071743855700
1091,0,1091,1091,27836269092680,1777524071743855700
1091,1,1091,1091,27835721652808,1777524071743855700
1092,0,1092,1092,27836271490960,1777524071746905900
1092,1,1092,1092,27835724050920,1777524071749088700
1093,0,1093,1093,27836273888960,1777524071749088700
1093,1,1093,1093,27835726449424,1777524071750679100
1094,0,1094,1094,27836276287160,1777524071750679100
1094,1,1094,1094,27835728847424,1777524071753279900
1095,0,1095,1095,27836278685600,1777524071754278900
1095,1,1095,1095,27835731245256,1777524071756283600
1096,0,1096,1096,27836281084160,1777524071756283600
1096,1,1096,1096,27835733643864,1777524071757839900
1097,0,1097,1097,27836283482880,1777524071759254100
1097,1,1097,1097,27835736042696,1777524071760890600
1098,0,1098,1098,27836285880424,1777524071760890600
1098,1,1098,1098,27835738440904,1777524071762898100
1099,0,1099,1099,27836288279392,1777524071763898100
1099,1,1099,1099,27835740838880,1777524071765902800
1100,0,1100,1100,27836290677784,1777524071765902800
1100,1,1100,1100,27835743237864,1777524071768213900
1101,0,1101,1101,27836293075904,1777524071768213900
1101,1,1101,1101,27835745635952,1777524071770318300
1102,0,1102,1102,27836295474016,1777524071770318300
1102,1,1102,1102,27835748033960,1777524071772307400
1103,0,1103,1103,27836297872736,1777524071773308200
1103,1,1103,1103,27835750432384,1777524071775482000
1104,0,1104,1104,27836300270880,1777524071775482000
1104,1,1104,1104,27835752830808,1777524071777989400
1105,0,1105,1105,27836302668960,1777524071777989400
1105,1,1105,1105,27835755228784,1777524071779990100
1106,0,1106,1106,27836305067904,1777524071779990100
1106,1,1106,1106,27835757627456,1777524071782208700
1107,0,1107,1107,27836307465384,1777524071782208700
1107,1,1107,1107,27835760025456,1777524071785200600
1108,0,1108,1108,27836309864328,1777524071785200600
1108,1,1108,1108,27835762423880,1777524071787399100
1109,0,1109,1109,27836312262560,1777524071787399100
1109,1,1109,1109,27835764822560,1777524071789796000
1110,0,1110,1110,27836314660952,1777524071789796000
1110,1,1110,1110,27835767220400,1777524071792170600
1111,0,1111,1111,27836317058840,1777524071792170600
1111,1,1111,1111,27835769619160,1777524071794592000
1112,0,1112,1112,27836319457864,1777524071794592000
1112,1,1112,1112,27835772017368,1777524071794592000
1113,0,1113,1113,27836321855952,1777524071794592000
1113,1,1113,1113,27835774415864,1777524071794592000
1114,0,1114,1114,27836324254728,1777524071794592000
1114,1,1114,1114,27835776813840,1777524071801104100
1115,0,1115,1115,27836326652784,1777524071801104100
1115,1,1115,1115,27835779212904,1777524071801104100
1116,0,1116,1116,27836329050736,1777524071801104100
1116,1,1116,1116,27835781610664,1777524071801104100
1117,0,1117,1117,27836331449560,1777524071806910200
1117,1,1117,1117,27835784009064,1777524071806910200
1118,0,1118,1118,27836333847920,1777524071806910200
1118,1,1118,1118,27835786407680,1777524071811202100
1119,0,1119,1119,27836336245976,1777524071811202100
1119,1,1119,1119,27835788805640,1777524071811202100
1120,0,1120,1120,27836338644368,1777524071811202100
1120,1,1120,1120,27835791203904,1777524071811202100
1121,0,1121,1121,27836341042576,1777524071811202100
1121,1,1121,1121,27835793602568,1777524071811202100
1122,0,1122,1122,27836343441016,1777524071819036900
1122,1,1122,1122,27835796000768,1777524071819036900
1123,0,1123,1123,27836345838920,1777524071821300500
1123,1,1123,1123,27835798399120,1777524071821300500
1124,0,1124,1124,27836348237640,1777524071821300500
1124,1,1124,1124,27835800797768,1777524071825617900
1125,0,1125,1125,27836350635880,1777524071825617900
1125,1,1125,1125,27835803195504,1777524071827656700
1126,0,1126,1126,27836353034696,1777524071827656700
1126,1,1126,1126,27835805594384,1777524071827656700
1127,0,1127,1127,27836355432864,1777524071827656700
1127,1,1127,1127,27835807992840,1777524071831399600
1128,0,1128,1128,27836357830680,1777524071831399600
1128,1,1128,1128,27835810391320,1777524071831399600
1129,0,1129,1129,27836360229672,1777524071831399600
1129,1,1129,1129,27835812789808,1777524071831399600
1130,0,1130,1130,27836362628160,1777524071831399600
1130,1,1130,1130,27835815187664,1777524071839992600
1131,0,1131,1131,27836365025768,1777524071839992600
1131,1,1131,1131,27835817585864,1777524071841754900
1132,0,1132,1132,27836367423920,1777524071841754900
1132,1,1132,1132,27835819984224,1777524071843584500
1133,0,1133,1133,27836369822880,1777524071843584500
1133,1,1133,1133,27835822382808,1777524071843584500
1134,0,1134,1134,27836372220864,1777524071843584500
1134,1,1134,1134,27835824781144,1777524071843584500
1135,0,1135,1135,27836374618904,1777524071843584500
1135,1,1135,1135,27835827179736,1777524071852348300
1136,0,1136,1136,27836377017736,1777524071852348300
1136,1,1136,1136,27835829577960,1777524071852348300
1137,0,1137,1137,27836379416392,1777524071852348300
1137,1,1137,1137,27835831976464,1777524071852348300
1138,0,1138,1138,27836381814384,1777524071852348300
1138,1,1138,1138,27835834374640,1777524071858995500
1139,0,1139,1139,27836384212880,1777524071858995500
1139,1,1139,1139,27835836772808,1777524071861033600
1140,0,1140,1140,27836386610768,1777524071861033600
1140,1,1140,1140,27835839170728,1777524071864144900
1141,0,1141,1141,27836389009544,1777524071864144900
1141,1,1141,1141,27835841569400,1777524071864144900
1142,0,1142,1142,27836391407736,1777524071864144900
1142,1,1142,1142,27835843967696,1777524071864144900
1143,0,1143,1143,27836393806296,1777524071864144900
1143,1,1143,1143,27835846365824,1777524071864144900
1144,0,1144,1144,27836396204904,1777524071864144900
1144,1,1144,1144,27835848764480,1777524071873577200
1145,0,1145,1145,27836398602680,1777524071873577200
1145,1,1145,1145,27835851162680,1777524071873577200
1146,0,1146,1146,27836401000904,1777524071873577200
1146,1,1146,1146,27835853560880,1777524071876982700
1147,0,1147,1147,27836403399784,1777524071876982700
1147,1,1147,1147,27835855959488,1777524071880267400
1148,0,1148,1148,27836405797368,1777524071880267400
1148,1,1148,1148,27835858357824,1777524071880267400
1149,0,1149,1149,27836408195904,1777524071883585100
1149,1,1149,1149,27835860755808,1777524071885603500
1150,0,1150,1150,27836410593976,1777524071885603500
1150,1,1150,1150,27835863154824,1777524071885603500
1151,0,1151,1151,27836412992880,1777524071885603500
1151,1,1151,1151,27835865552840,1777524071885603500
1152,0,1152,1152,27836415390672,1777524071885603500
1152,1,1152,1152,27835867951560,1777524071892187000
1153,0,1153,1153,27836417789560,1777524071892187000
1153,1,1153,1153,27835870349784,1777524071894196300
1154,0,1154,1154,27836420187344,1777524071894196300
1154,1,1154,1154,27835872747768,1777524071894196300
1155,0,1155,1155,27836422586600,1777524071894196300
1155,1,1155,1155,27835875145824,1777524071894196300
1156,0,1156,1156,27836424984384,1777524071894196300
1156,1,1156,1156,27835877544584,1777524071894196300
1157,0,1157,1157,27836427382384,1777524071894196300
1157,1,1157,1157,27835879943248,1777524071904243400
1158,0,1158,1158,27836429780960,1777524071904243400
1158,1,1158,1158,27835882340680,1777524071906934500
1159,0,1159,1159,27836432179120,1777524071906934500
1159,1,1159,1159,27835884739048,1777524071906934500
1160,0,1160,1160,27836434577840,1777524071906934500
1160,1,1160,1160,27835887137640,1777524071910353700
1161,0,1161,1161,27836436975824,1777524071910353700
1161,1,1161,1161,27835889535904,1777524071914358100
1162,0,1162,1162,27836439374920,1777524071914358100
1162,1,1162,1162,27835891934880,1777524071914358100
1163,0,1163,1163,27836441772904,1777524071914358100
1163,1,1163,1163,27835894333008,1777524071919108000
1164,0,1164,1164,27836444171696,1777524071919108000
1164,1,1164,1164,27835896731680,1777524071919108000
1165,0,1165,1165,27836446569672,1777524071919108000
1165,1,1165,1165,27835899129904,1777524071924397400
1166,0,1166,1166,27836448967440,1777524071924397400
1166,1,1166,1166,27835901527904,1777524071925401200
1167,0,1167,1167,27836451365808,1777524071925401200
1167,1,1167,1167,27835903926448,1777524071927409900
1168,0,1168,1168,27836453764928,1777524071927409900
1168,1,1168,1168,27835906324208,1777524071927409900
1169,0,1169,1169,27836456163400,1777524071927409900
1169,1,1169,1169,27835908722640,1777524071927409900
1170,0,1170,1170,27836458561424,1777524071927409900
1170,1,1170,1170,27835911121160,1777524071934474200
1171,0,1171,1171,27836460959400,1777524071934474200
1171,1,1171,1171,27835913519120,1777524071934474200
1172,0,1172,1172,27836463357952,1777524071934474200
1172,1,1172,1172,27835915917696,1777524071940040800
1173,0,1173,1173,27836465756672,1777524071940040800
1173,1,1173,1173,27835918315880,1777524071943381900
1174,0,1174,1174,27836468154960,1777524071943381900
1174,1,1174,1174,27835920714304,1777524071945338700
1175,0,1175,1175,27836470552880,1777524071945338700
1175,1,1175,1175,27835923112952,1777524071945338700
1176,0,1176,1176,27836472951120,1777524071945338700
1176,1,1176,1176,27835925511680,1777524071945338700
1177,0,1177,1177,27836475349448,1777524071945338700
1177,1,1177,1177,27835927909728,1777524071952186000
1178,0,1178,1178,27836477748264,1777524071952186000
1178,1,1178,1178,27835930307880,1777524071955298300
1179,0,1179,1179,27836480145904,1777524071955298300
1179,1,1179,1179,27835932705960,1777524071958020900
1180,0,1180,1180,27836482544880,1777524071958020900
1180,1,1180,1180,27835935104904,1777524071960077300
1181,0,1181,1181,27836484943456,1777524071960424200
1181,1,1181,1181,27835937502640,1777524071962437600
1182,0,1182,1182,27836487341840,1777524071962437600
1182,1,1182,1182,27835939900920,1777524071964436100
1183,0,1183,1183,27836489739824,1777524071965428700
1183,1,1183,1183,27835942299728,1777524071967428100
1184,0,1184,1184,27836492138384,1777524071967428100
1184,1,1184,1184,27835944697960,1777524071969441200
1185,0,1185,1185,27836494536784,1777524071969441200
1185,1,1185,1185,27835947095864,1777524071971428800
1186,0,1186,1186,27836496934288,1777524071972430000
1186,1,1186,1186,27835949494296,1777524071974487400
1187,0,1187,1187,27836499333424,1777524071974487400
1187,1,1187,1187,27835951892960,1777524071976911700
1188,0,1188,1188,27836501731344,1777524071976911700
1188,1,1188,1188,27835954291840,1777524071977946200
1189,0,1189,1189,27836504130120,1777524071977946200
1189,1,1189,1189,27835956689280,1777524071980456000
1190,0,1190,1190,27836506528344,1777524071980456000
1190,1,1190,1190,27835959087840,1777524071980456000
1191,0,1191,1191,27836508926384,1777524071980456000
1191,1,1191,1191,27835961485904,1777524071985906100
1192,0,1192,1192,27836511324784,1777524071985906100
1192,1,1192,1192,27835963884424,1777524071985906100
1193,0,1193,1193,27836513722920,1777524071985906100
1193,1,1193,1193,27835966283488,1777524071989701700
1194,0,1194,1194,27836516121736,1777524071991713600
1194,1,1194,1194,27835968681584,1777524071993736000
1195,0,1195,1195,27836518519696,1777524071993736000
1195,1,1195,1195,27835971079528,1777524071995279500
1196,0,1196,1196,27836520918560,1777524071995279500
1196,1,1196,1196,27835973477952,1777524071995279500
1197,0,1197,1197,27836523316144,1777524071995279500
1197,1,1197,1197,27835975876864,1777524071995279500
1198,0,1198,1198,27836525715064,1777524071995279500
1198,1,1198,1198,27835978274368,1777524071995279500
1199,0,1199,1199,27836528113368,1777524071995279500
1199,1,1199,1199,27835980672696,1777524072005481100
1200,0,1200,1200,27836530511424,1777524072005481100
1200,1,1200,1200,27835983071680,1777524072006487200
1201,0,1201,1201,27836532909920,1777524072006487200
1201,1,1201,1201,27835985469824,1777524072009769700
1202,0,1202,1202,27836535307696,1777524072009769700
1202,1,1202,1202,27835987867640,1777524072009769700
1203,0,1203,1203,27836537706424,1777524072009769700
1203,1,1203,1203,27835990266904,1777524072009769700
1204,0,1204,1204,27836540105240,1777524072015514300
1204,1,1204,1204,27835992664952,1777524072015514300
1205,0,1205,1205,27836542502784,1777524072015514300
1205,1,1205,1205,27835995062880,1777524072018530200
1206,0,1206,1206,27836544901824,1777524072018530200
1206,1,1206,1206,27835997461568,1777524072018530200
1207,0,1207,1207,27836547299920,1777524072018530200
1207,1,1207,1207,27835999859920,1777524072018530200
1208,0,1208,1208,27836549697920,1777524072025035500
1208,1,1208,1208,27836002257728,1777524072026813800
1209,0,1209,1209,27836552096808,1777524072026813800
1209,1,1209,1209,27836004656504,1777524072026813800
1210,0,1210,1210,27836554494880,1777524072026813800
1210,1,1210,1210,27836007054696,1777524072026813800
1211,0,1211,1211,27836556892960,1777524072026813800
1211,1,1211,1211,27836009453328,1777524072026813800
1212,0,1212,1212,27836559291904,1777524072026813800
1212,1,1212,1212,27836011851528,1777524072035227600
1213,0,1213,1213,27836561689864,1777524072035227600
1213,1,1213,1213,27836014249808,1777524072035227600
1214,0,1214,1214,27836564087952,1777524072035227600
1214,1,1214,1214,27836016648672,1777524072039863500
1215,0,1215,1215,27836566486824,1777524072039863500
1215,1,1215,1215,27836019046400,1777524072043120500
1216,0,1216,1216,27836568884840,1777524072043120500
1216,1,1216,1216,27836021444864,1777524072045700900
1217,0,1217,1217,27836571282960,1777524072045700900
1217,1,1217,1217,27836023842960,1777524072045700900
1218,0,1218,1218,27836573681728,1777524072045700900
1218,1,1218,1218,27836026241920,1777524072045700900
1219,0,1219,1219,27836576079920,1777524072045700900
1219,1,1219,1219,27836028639920,1777524072051955000
1220,0,1220,1220,27836578477864,1777524072051955000
1220,1,1220,1220,27836031038320,1777524072055855500
1221,0,1221,1221,27836580876840,1777524072055855500
1221,1,1221,1221,27836033436840,1777524072058224000
1222,0,1222,1222,27836583274960,1777524072058224000
1222,1,1222,1222,27836035834880,1777524072060251000
1223,0,1223,1223,27836585672808,1777524072060251000
1223,1,1223,1223,27836038232952,1777524072060251000
1224,0,1224,1224,27836588071952,1777524072060251000
1224,1,1224,1224,27836040631424,1777524072060251000
1225,0,1225,1225,27836590470240,1777524072065860400
1225,1,1225,1225,27836043030064,1777524072065860400
1226,0,1226,1226,27836592867840,1777524072065860400
1226,1,1226,1226,27836045428416,1777524072065860400
1227,0,1227,1227,27836595266784,1777524072065860400
1227,1,1227,1227,27836047826680,1777524072065860400
1228,0,1228,1228,27836597665144,1777524072073248800
1228,1,1228,1228,27836050224840,1777524072073248800
1229,0,1229,1229,27836600063296,1777524072073248800
1229,1,1229,1229,27836052622920,1777524072076639800
1230,0,1230,1230,27836602461384,1777524072076639800
1230,1,1230,1230,27836055021864,1777524072078667300
1231,0,1231,1231,27836604859864,1777524072078667300
1231,1,1231,1231,27836057419952,1777524072080669500
1232,0,1232,1232,27836607258424,1777524072080669500
1232,1,1232,1232,27836059817864,1777524072080669500
1233,0,1233,1233,27836609656448,1777524072085309200
1233,1,1233,1233,27836062216920,1777524072086332700
1234,0,1234,1234,27836612054880,1777524072086332700
1234,1,1234,1234,27836064614808,1777524072086332700
1235,0,1235,1235,27836614453864,1777524072086332700
1235,1,1235,1235,27836067013768,1777524072091327200
1236,0,1236,1236,27836616851328,1777524072091327200
1236,1,1236,1236,27836069411296,1777524072093337200
1237,0,1237,1237,27836619250200,1777524072093337200
1237,1,1237,1237,27836071810424,1777524072097029500
1238,0,1238,1238,27836621648736,1777524072097029500
1238,1,1238,1238,27836074208680,1777524072099184700
1239,0,1239,1239,27836624046784,1777524072099184700
1239,1,1239,1239,27836076606240,1777524072099184700
1240,0,1240,1240,27836626444864,1777524072099184700
1240,1,1240,1240,27836079005384,1777524072099184700
1241,0,1241,1241,27836628842952,1777524072099184700
1241,1,1241,1241,27836081402920,1777524072106567900
1242,0,1242,1242,27836631241824,1777524072106567900
1242,1,1242,1242,27836083801880,1777524072106567900
1243,0,1243,1243,27836633639904,1777524072106567900
1243,1,1243,1243,27836086200144,1777524072110321700
1244,0,1244,1244,27836636037952,1777524072110321700
1244,1,1244,1244,27836088598672,1777524072110321700
1245,0,1245,1245,27836638436952,1777524072110321700
1245,1,1245,1245,27836090996544,1777524072110321700
1246,0,1246,1246,27836640834824,1777524072110321700
1246,1,1246,1246,27836093394672,1777524072118355100
1247,0,1247,1247,27836643233880,1777524072118920900
1247,1,1247,1247,27836095793328,1777524072119913500
1248,0,1248,1248,27836645631400,1777524072119913500
1248,1,1248,1248,27836098191424,1777524072119913500
1249,0,1249,1249,27836648030400,1777524072119913500
1249,1,1249,1249,27836100589840,1777524072124447100
1250,0,1250,1250,27836650428808,1777524072124447100
1250,1,1250,1250,27836102988584,1777524072127108300
1251,0,1251,1251,27836652826560,1777524072127108300
1251,1,1251,1251,27836105386920,1777524072127108300
1252,0,1252,1252,27836655225288,1777524072127108300
1252,1,1252,1252,27836107784864,1777524072127108300
1253,0,1253,1253,27836657623256,1777524072127108300
1253,1,1253,1253,27836110183840,1777524072127108300
1254,0,1254,1254,27836660021920,1777524072127108300
1254,1,1254,1254,27836112581728,1777524072136874900
1255,0,1255,1255,27836662419920,1777524072136874900
1255,1,1255,1255,27836114979904,1777524072139676900
1256,0,1256,1256,27836664818736,1777524072139676900
1256,1,1256,1256,27836117378696,1777524072139676900
1257,0,1257,1257,27836667216696,1777524072139676900
1257,1,1257,1257,27836119776424,1777524072143646500
1258,0,1258,1258,27836669614904,1777524072143646500
1258,1,1258,1258,27836122175664,1777524072146951400
1259,0,1259,1259,27836672013880,1777524072148018400
1259,1,1259,1259,27836124573920,1777524072149033900
1260,0,1260,1260,27836674411680,1777524072150022000
1260,1,1260,1260,27836126971600,1777524072151539600
1261,0,1261,1261,27836676810480,1777524072152551500
1261,1,1261,1261,27836129369920,1777524072153550700
1262,0,1262,1262,27836679208400,1777524072154878200
1262,1,1262,1262,27836131768464,1777524072156808500
1263,0,1263,1263,27836681606952,1777524072156808500
1263,1,1263,1263,27836134166680,1777524072158950200
1264,0,1264,1264,27836684004824,1777524072158950200
1264,1,1264,1264,27836136565600,1777524072160958800
1265,0,1265,1265,27836686403960,1777524072161959700
1265,1,1265,1265,27836138963560,1777524072163923900
1266,0,1266,1266,27836688801584,1777524072163923900
1266,1,1266,1266,27836141362384,1777524072163923900
1267,0,1267,1267,27836691200600,1777524072163923900
1267,1,1267,1267,27836143760256,1777524072163923900
1268,0,1268,1268,27836693598904,1777524072163923900
1268,1,1268,1268,27836146158248,1777524072163923900
1269,0,1269,1269,27836695996624,1777524072163923900
1269,1,1269,1269,27836148556784,1777524072173673800
1270,0,1270,1270,27836698395344,1777524072173673800
1270,1,1270,1270,27836150955464,1777524072174768600
1271,0,1271,1271,27836700793224,1777524072174768600
1271,1,1271,1271,27836153353840,1777524072177478300
1272,0,1272,1272,27836703191512,1777524072177478300
1272,1,1272,1272,27836155751904,1777524072180591600
1273,0,1273,1273,27836705589824,1777524072180591600
1273,1,1273,1273,27836158149920,1777524072180591600
1274,0,1274,1274,27836707988920,1777524072180591600
1274,1,1274,1274,27836160548696,1777524072184837100
1275,0,1275,1275,27836710386784,1777524072184837100
1275,1,1275,1275,27836162946608,1777524072186909800
1276,0,1276,1276,27836712785784,1777524072186909800
1276,1,1276,1276,27836165345672,1777524072189054900
1277,0,1277,1277,27836715183840,1777524072189054900
1277,1,1277,1277,27836167743904,1777524072192380300
1278,0,1278,1278,27836717581600,1777524072193381500
1278,1,1278,1278,27836170141584,1777524072195113200
1279,0,1279,1279,27836719980384,1777524072195113200
1279,1,1279,1279,27836172539920,1777524072197137600
1280,0,1280,1280,27836722378584,1777524072197137600
1280,1,1280,1280,27836174938344,1777524072200130500
1281,0,1281,1281,27836724776960,1777524072200130500
1281,1,1281,1281,27836177336736,1777524072202137500
1282,0,1282,1282,27836727174920,1777524072202137500
1282,1,1282,1282,27836179735544,1777524072204130500
1283,0,1283,1283,27836729573528,1777524072205130900
1283,1,1283,1283,27836182133840,1777524072207208400
1284,0,1284,1284,27836731971784,1777524072207208400
1284,1,1284,1284,27836184531728,1777524072208986000
1285,0,1285,1285,27836734370584,1777524072209985500
1285,1,1285,1285,27836186930440,1777524072212096800
1286,0,1286,1286,27836736768904,1777524072212096800
1286,1,1286,1286,27836189328640,1777524072214299900
1287,0,1287,1287,27836739166696,1777524072214299900
1287,1,1287,1287,27836191726728,1777524072216428900
1288,0,1288,1288,27836741565808,1777524072216428900
1288,1,1288,1288,27836194125864,1777524072218951800
1289,0,1289,1289,27836743963288,1777524072218951800
1289,1,1289,1289,27836196523784,1777524072220948600
1290,0,1290,1290,27836746361680,1777524072221949200
1290,1,1290,1290,27836198921768,1777524072222949100
1291,0,1291,1291,27836748760768,1777524072224491500
1291,1,1291,1291,27836201320784,1777524072226494500
1292,0,1292,1292,27836751158424,1777524072226494500
1292,1,1292,1292,27836203718768,1777524072226494500
1293,0,1293,1293,27836753556904,1777524072226494500
1293,1,1293,1293,27836206117544,1777524072226494500
1294,0,1294,1294,27836755955824,1777524072226494500
1294,1,1294,1294,27836208514920,1777524072226494500
1295,0,1295,1295,27836758353768,1777524072226494500
1295,1,1295,1295,27836210913920,1777524072235739500
1296,0,1296,1296,27836760751960,1777524072235739500
1296,1,1296,1296,27836213311864,1777524072235739500
1297,0,1297,1297,27836763149960,1777524072235739500
1297,1,1297,1297,27836215710880,1777524072239421000
1298,0,1298,1298,27836765548400,1777524072239421000
1298,1,1298,1298,27836218108864,1777524072243134200
1299,0,1299,1299,27836767946864,1777524072243134200
1299,1,1299,1299,27836220506840,1777524072243134200
1300,0,1300,1300,27836770345488,1777524072245799700
1300,1,1300,1300,27836222905640,1777524072245799700
1301,0,1301,1301,27836772743416,1777524072245799700
1301,1,1301,1301,27836225304144,1777524072245799700
1302,0,1302,1302,27836775142608,1777524072245799700
1302,1,1302,1302,27836227702424,1777524072251613500
1303,0,1303,1303,27836777540680,1777524072251613500
1303,1,1303,1303,27836230100904,1777524072251613500
1304,0,1304,1304,27836779938368,1777524072251613500
1304,1,1304,1304,27836232498920,1777524072257525700
1305,0,1305,1305,27836782336768,1777524072258197400
1305,1,1305,1305,27836234896824,1777524072259870500
1306,0,1306,1306,27836784735880,1777524072259870500
1306,1,1306,1306,27836237295904,1777524072261882500
1307,0,1307,1307,27836787133736,1777524072261882500
1307,1,1307,1307,27836239693840,1777524072264665000
1308,0,1308,1308,27836789531952,1777524072264665000
1308,1,1308,1308,27836242091952,1777524072267136300
1309,0,1309,1309,27836791930840,1777524072267136300
1309,1,1309,1309,27836244490920,1777524072269136300
1310,0,1310,1310,27836794328880,1777524072269136300
1310,1,1310,1310,27836246888952,1777524072271130300
1311,0,1311,1311,27836796727296,1777524072271130300
1311,1,1311,1311,27836249287120,1777524072274449300
1312,0,1312,1312,27836799125920,1777524072274449300
1312,1,1312,1312,27836251685288,1777524072276464600
1313,0,1313,1313,27836801523696,1777524072276464600
1313,1,1313,1313,27836254083920,1777524072276464600
1314,0,1314,1314,27836803922512,1777524072276464600
1314,1,1314,1314,27836256481728,1777524072280783600
1315,0,1315,1315,27836806320920,1777524072280783600
1315,1,1315,1315,27836258880344,1777524072283987100
1316,0,1316,1316,27836808718544,1777524072283987100
1316,1,1316,1316,27836261278904,1777524072284989500
1317,0,1317,1317,27836811116864,1777524072284989500
1317,1,1317,1317,27836263677696,1777524072287004000
1318,0,1318,1318,27836813515504,1777524072287004000
1318,1,1318,1318,27836266075240,1777524072290890400
1319,0,1319,1319,27836815913864,1777524072291432200
1319,1,1319,1319,27836268474008,1777524072292867100
1320,0,1320,1320,27836818312064,1777524072292867100
1320,1,1320,1320,27836270872680,1777524072294376300
1321,0,1321,1321,27836820710416,1777524072294376300
1321,1,1321,1321,27836273270728,1777524072294376300
1322,0,1322,1322,27836823108768,1777524072294376300
1322,1,1322,1322,27836275668704,1777524072294376300
1323,0,1323,1323,27836825507728,1777524072294376300
1323,1,1323,1323,27836278066784,1777524072294376300
1324,0,1324,1324,27836827905904,1777524072294376300
1324,1,1324,1324,27836280465672,1777524072304770400
1325,0,1325,1325,27836830304264,1777524072304770400
1325,1,1325,1325,27836282863920,1777524072306274100
1326,0,1326,1326,27836832701824,1777524072306274100
1326,1,1326,1326,27836285262568,1777524072309614400
1327,0,1327,1327,27836835100544,1777524072309614400
1327,1,1327,1327,27836287660864,1777524072309614400
1328,0,1328,1328,27836837499296,1777524072309614400
1328,1,1328,1328,27836290058904,1777524072314870100
1329,0,1329,1329,27836839897200,1777524072314870100
1329,1,1329,1329,27836292457488,1777524072314870100
1330,0,1330,1330,27836842295344,1777524072314870100
1330,1,1330,1330,27836294855640,1777524072318267500
1331,0,1331,1331,27836844693904,1777524072318267500
1331,1,1331,1331,27836297253864,1777524072318267500
1332,0,1332,1332,27836847092736,1777524072318267500
1332,1,1332,1332,27836299651920,1777524072318267500
1333,0,1333,1333,27836849490920,1777524072324937700
1333,1,1333,1333,27836302050904,1777524072325956300
1334,0,1334,1334,27836851888768,1777524072325956300
1334,1,1334,1334,27836304448640,1777524072325956300
1335,0,1335,1335,27836854287640,1777524072325956300
1335,1,1335,1335,27836306847696,1777524072325956300
1336,0,1336,1336,27836856685952,1777524072325956300
1336,1,1336,1336,27836309245680,1777524072325956300
1337,0,1337,1337,27836859083864,1777524072325956300
1337,1,1337,1337,27836311644088,1777524072335056200
1338,0,1338,1338,27836861482680,1777524072335056200
1338,1,1338,1338,27836314042784,1777524072335056200
1339,0,1339,1339,27836863880880,1777524072339313000
1339,1,1339,1339,27836316440952,1777524072339313000
1340,0,1340,1340,27836866278952,1777524072339313000
1340,1,1340,1340,27836318838600,1777524072342703800
1341,0,1341,1341,27836868677504,1777524072342703800
1341,1,1341,1341,27836321237600,1777524072345496900
1342,0,1342,1342,27836871075840,1777524072345496900
1342,1,1342,1342,27836323635808,1777524072345496900
1343,0,1343,1343,27836873473768,1777524072345496900
1343,1,1343,1343,27836326034304,1777524072345496900
1344,0,1344,1344,27836875871952,1777524072345496900
1344,1,1344,1344,27836328432664,1777524072351600100
1345,0,1345,1345,27836878270448,1777524072351600100
1345,1,1345,1345,27836330830840,1777524072355640000
1346,0,1346,1346,27836880668672,1777524072355640000
1346,1,1346,1346,27836333228904,1777524072358360600
1347,0,1347,1347,27836883067824,1777524072358360600
1347,1,1347,1347,27836335627728,1777524072359378900
1348,0,1348,1348,27836885465920,1777524072359378900
1348,1,1348,1348,27836338025416,1777524072359378900
1349,0,1349,1349,27836887863952,1777524072359378900
1349,1,1349,1349,27836340423672,1777524072359378900
1350,0,1350,1350,27836890262880,1777524072365673900
1350,1,1350,1350,27836342822736,1777524072366514800
1351,0,1351,1351,27836892661144,1777524072366514800
1351,1,1351,1351,27836345220840,1777524072366514800
1352,0,1352,1352,27836895059368,1777524072366514800
